Assemblies	penguin	rnaspades	err_rate
HIV1.cut.id_EF192591.1	2893.31	2562.21	1e-05
HIV1.cut.id_EF192592.1	1004.52	4994.57	1e-05
HIV1.cut.id_EF363122.1	144.14	2014.22	1e-05
HIV1.cut.id_EF363123.1	1128.74	3553.92	1e-05
HIV1.cut.id_EF363124.1	1006.71	2794.32	1e-05
HIV1.cut.id_EF363125.1	71.68	3063.06	1e-05
HIV1.cut.id_EF363126.1	21.96	3172.09	1e-05
HIV1.cut.id_EF363127.1	0.00	2711.66	1e-05
HIV1.cut.id_EF368370.1	1945.53	3894.02	1e-05
HIV1.cut.id_EF368371.1	102.25	-	1e-05
HIV1.cut.id_EF368372.1	0.00	4058.55	1e-05
HIV1.cut.id_EF420986.1	3929.89	-	1e-05
HIV1.cut.id_EF420987.1	176.68	2798.98	1e-05
HIV1.cut.id_EF469243.2	1253.54	4987.81	1e-05
HIV1.cut.id_EF495062.1	4617.22	210.88	1e-05
HIV1.cut.id_EF514697.1	1573.31	2390.18	1e-05
HIV1.cut.id_EF514698.1	1751.81	103.34	1e-05
HIV1.cut.id_EF514699.1	886.61	2870.81	1e-05
HIV1.cut.id_EF514700.1	0.00	1343.10	1e-05
HIV1.cut.id_EF514701.1	23.21	3062.66	1e-05
HIV1.cut.id_EF514702.1	510.46	1548.97	1e-05
HIV1.cut.id_EF514703.1	2738.07	7385.52	1e-05
HIV1.cut.id_EF514704.1	5539.13	5198.57	1e-05
HIV1.cut.id_EF514705.1	660.07	2971.81	1e-05
HIV1.cut.id_EF514706.1	0.00	788.64	1e-05
HIV1.cut.id_EF514707.1	466.94	4102.84	1e-05
HIV1.cut.id_EF514708.1	0.00	3589.51	1e-05
HIV1.cut.id_EF514709.1	1252.61	-	1e-05
HIV1.cut.id_EF514710.1	112.19	6094.35	1e-05
HIV1.cut.id_EF514711.1	864.82	1739.65	1e-05
HIV1.cut.id_EF514712.1	981.30	2225.76	1e-05
HIV1.cut.id_EF514713.1	182.64	842.70	1e-05
HIV1.cut.id_EF545108.1	1055.33	1992.66	1e-05
HIV1.cut.id_EF633445.1	0.00	6506.90	1e-05
HIV1.cut.id_EF637046.1	211.29	2448.98	1e-05
HIV1.cut.id_EF637047.1	11.80	2008.93	1e-05
HIV1.cut.id_EF637048.1	111.63	2269.90	1e-05
HIV1.cut.id_EF637049.1	62.47	3246.51	1e-05
HIV1.cut.id_EF637050.1	1897.17	1195.43	1e-05
HIV1.cut.id_EF637051.1	499.81	1422.07	1e-05
HIV1.cut.id_EF637052.1	0.00	1931.98	1e-05
HIV1.cut.id_EF637053.1	717.97	1586.70	1e-05
HIV1.cut.id_EF637054.1	680.60	2457.67	1e-05
HIV1.cut.id_EF637055.1	1572.43	3250.67	1e-05
HIV1.cut.id_EF637056.1	853.91	2131.11	1e-05
HIV1.cut.id_EF637057.1	374.58	3248.73	1e-05
HIV1.cut.id_EU000506.1	4778.84	2715.78	1e-05
HIV1.cut.id_EU000507.1	3446.52	3143.13	1e-05
HIV1.cut.id_EU000508.1	1362.84	-	1e-05
HIV1.cut.id_EU000509.1	1350.11	2688.73	1e-05
HIV1.cut.id_EU000510.1	1726.55	1514.27	1e-05
HIV1.cut.id_EU000511.1	1601.67	2822.58	1e-05
HIV1.cut.id_EU000512.1	1504.67	-	1e-05
HIV1.cut.id_EU000513.1	6121.32	1277.80	1e-05
HIV1.cut.id_EU000514.1	1851.00	4214.12	1e-05
HIV1.cut.id_EU000515.1	663.72	2259.89	1e-05
HIV1.cut.id_EU000516.1	145.89	5953.12	1e-05
HIV1.cut.id_EU031913.1	4666.04	1217.80	1e-05
HIV1.cut.id_EU031914.1	1541.85	2161.41	1e-05
HIV1.cut.id_EU031915.1	1431.45	4942.08	1e-05
HIV1.cut.id_EU110085.1	2062.28	1600.54	1e-05
HIV1.cut.id_EU110086.1	0.00	955.41	1e-05
HIV1.cut.id_EU110087.1	302.54	1671.06	1e-05
HIV1.cut.id_EU110088.1	2500.00	-	1e-05
HIV1.cut.id_EU110089.1	447.43	-	1e-05
HIV1.cut.id_EU110090.1	0.00	5717.20	1e-05
HIV1.cut.id_EU110091.1	42.19	-	1e-05
HIV1.cut.id_EU110092.1	3768.31	718.48	1e-05
HIV1.cut.id_EU110093.1	256.67	0.00	1e-05
HIV1.cut.id_EU110094.1	621.84	1899.01	1e-05
HIV1.cut.id_EU110095.1	923.47	-	1e-05
HIV1.cut.id_EU110096.1	221.01	6371.99	1e-05
HIV1.cut.id_EU110097.1	1110.22	5034.86	1e-05
HIV1.cut.id_EU220698.1	0.00	2635.27	1e-05
HIV1.cut.id_EU293444.1	0.00	-	1e-05
HIV1.cut.id_EU293445.1	0.00	1187.65	1e-05
HIV1.cut.id_EU293446.1	72.89	1630.43	1e-05
HIV1.cut.id_EU293447.1	288.30	1444.79	1e-05
HIV1.cut.id_EU293448.1	454.39	3742.84	1e-05
HIV1.cut.id_EU293449.1	0.00	1997.58	1e-05
HIV1.cut.id_EU293450.1	2336.04	1322.53	1e-05
HIV1.cut.id_EU446022.1	0.00	4190.44	1e-05
HIV1.cut.id_EU448295.1	707.42	3650.34	1e-05
HIV1.cut.id_EU448296.1	55.18	2334.85	1e-05
HIV1.cut.id_EU541617.1	5319.86	3164.92	1e-05
HIV1.cut.id_EU547186.1	155.28	7260.64	1e-05
HIV1.cut.id_EU616639.1	1141.08	1403.18	1e-05
HIV1.cut.id_EU616640.1	712.27	1143.58	1e-05
HIV1.cut.id_EU616641.1	1829.76	385.36	1e-05
HIV1.cut.id_EU616642.1	270.27	3568.83	1e-05
HIV1.cut.id_EU616643.1	0.00	3478.64	1e-05
HIV1.cut.id_EU616644.1	266.82	3720.00	1e-05
HIV1.cut.id_EU616645.1	644.49	-	1e-05
HIV1.cut.id_EU616649.1	1172.19	-	1e-05
HIV1.cut.id_EU693240.1	245.50	9250.24	1e-05
HIV1.cut.id_EU697904.1	283.66	9600.52	1e-05
HIV1.cut.id_EU697905.1	1726.60	3877.06	1e-05
HIV1.cut.id_EU697906.1	3617.27	3418.80	1e-05
HIV1.cut.id_EU697907.1	3037.73	-	1e-05
HIV1.cut.id_EU697908.1	684.83	2354.24	1e-05
HIV1.cut.id_EU697909.1	2873.56	2055.95	1e-05
HIV1.cut.id_EU735535.1	375.40	6714.76	1e-05
HIV1.cut.id_EU735536.1	326.80	2351.31	1e-05
HIV1.cut.id_EU735537.1	1936.90	4962.88	1e-05
HIV1.cut.id_EU735538.1	262.47	3152.25	1e-05
HIV1.cut.id_EU735539.1	1142.23	7744.11	1e-05
HIV1.cut.id_EU735540.1	185.99	2593.24	1e-05
HIV1.cut.id_EU743963.1	0.00	3068.16	1e-05
HIV1.cut.id_EU743964.1	1436.55	3801.65	1e-05
HIV1.cut.id_EU786670.1	1327.29	3778.44	1e-05
HIV1.cut.id_EU786671.1	1253.08	2568.64	1e-05
HIV1.cut.id_EU786672.1	0.00	-	1e-05
HIV1.cut.id_EU786673.1	1357.82	1292.07	1e-05
HIV1.cut.id_EU786674.1	779.05	-	1e-05
HIV1.cut.id_EU786675.1	1466.05	-	1e-05
HIV1.cut.id_EU786676.1	69.26	8670.52	1e-05
HIV1.cut.id_EU786677.1	575.42	762.44	1e-05
HIV1.cut.id_EU786678.1	1347.90	3942.94	1e-05
HIV1.cut.id_EU786679.1	392.88	2881.72	1e-05
HIV1.cut.id_EU786680.1	893.85	591.13	1e-05
HIV1.cut.id_EU786681.1	15.85	3347.12	1e-05
HIV1.cut.id_EU861977.1	4870.13	3039.41	1e-05
HIV1.cut.id_EU884500.1	4003.02	1540.83	1e-05
HIV1.cut.id_EU884501.1	49.42	1042.57	1e-05
HIV1.cut.id_FJ185228.1	4086.45	492.61	1e-05
HIV1.cut.id_FJ185229.1	564.09	2445.19	1e-05
HIV1.cut.id_FJ185230.1	1938.22	-	1e-05
HIV1.cut.id_FJ185231.1	2015.45	2601.63	1e-05
HIV1.cut.id_FJ185232.1	2496.14	-	1e-05
HIV1.cut.id_FJ185233.1	3778.71	1148.37	1e-05
HIV1.cut.id_FJ185234.1	770.61	5215.58	1e-05
HIV1.cut.id_FJ185235.1	1528.93	2990.43	1e-05
HIV1.cut.id_FJ185236.1	1091.01	-	1e-05
HIV1.cut.id_FJ185237.1	2241.52	2693.28	1e-05
HIV1.cut.id_FJ185238.1	3933.07	2571.28	1e-05
HIV1.cut.id_FJ185239.1	2230.48	-	1e-05
HIV1.cut.id_FJ185240.1	1834.72	3430.04	1e-05
HIV1.cut.id_FJ185241.1	939.08	1454.23	1e-05
HIV1.cut.id_FJ185242.1	2454.60	4585.54	1e-05
HIV1.cut.id_FJ185243.1	2564.79	3018.87	1e-05
HIV1.cut.id_FJ185244.1	1855.22	3522.90	1e-05
HIV1.cut.id_FJ185245.1	659.95	5119.01	1e-05
HIV1.cut.id_FJ185246.1	2029.66	2058.92	1e-05
HIV1.cut.id_FJ185247.1	511.51	-	1e-05
HIV1.cut.id_FJ185248.1	2207.47	3146.21	1e-05
HIV1.cut.id_FJ185249.1	1848.74	258.40	1e-05
HIV1.cut.id_FJ185250.1	1719.06	3921.57	1e-05
HIV1.cut.id_FJ185251.1	1211.52	-	1e-05
HIV1.cut.id_FJ185252.1	470.78	2247.19	1e-05
HIV1.cut.id_FJ185253.1	1236.51	1832.26	1e-05
HIV1.cut.id_FJ185254.1	2406.11	-	1e-05
HIV1.cut.id_FJ185255.1	431.33	-	1e-05
HIV1.cut.id_FJ185256.1	1446.05	2418.68	1e-05
HIV1.cut.id_FJ185257.1	2222.61	2909.84	1e-05
HIV1.cut.id_FJ185258.1	4062.42	3738.32	1e-05
HIV1.cut.id_FJ185259.1	1391.62	-	1e-05
HIV1.cut.id_FJ185260.1	2038.51	3111.50	1e-05
HIV1.cut.id_FJ195086.1	33.89	3073.81	1e-05
HIV1.cut.id_FJ195087.1	0.00	1439.16	1e-05
HIV1.cut.id_FJ195088.1	223.98	3172.33	1e-05
HIV1.cut.id_FJ195089.1	790.03	3519.06	1e-05
HIV1.cut.id_FJ195090.1	0.00	3159.34	1e-05
HIV1.cut.id_FJ195091.1	56.93	1619.87	1e-05
HIV1.cut.id_FJ213780.1	447.23	1170.45	1e-05
HIV1.cut.id_FJ213781.1	1164.35	2434.68	1e-05
HIV1.cut.id_FJ213782.1	586.51	4487.18	1e-05
HIV1.cut.id_FJ213783.1	389.35	2314.05	1e-05
HIV1.cut.id_FJ358521.1	305.06	4873.24	1e-05
HIV1.cut.id_FJ460499.1	1561.20	2191.64	1e-05
HIV1.cut.id_FJ460500.1	1495.85	3161.09	1e-05
HIV1.cut.id_FJ460501.1	8265.11	1328.27	1e-05
HIV1.cut.id_FJ495818.1	-	461.36	1e-05
HIV1.cut.id_FJ495819.1	-	-	1e-05
HIV1.cut.id_FJ495820.1	0.00	2466.19	1e-05
HIV1.cut.id_FJ495821.1	-	-	1e-05
HIV1.cut.id_FJ495822.1	819.19	3808.05	1e-05
HIV1.cut.id_FJ495823.1	-	-	1e-05
HIV1.cut.id_FJ495824.1	77.86	-	1e-05
HIV1.cut.id_FJ495825.1	-	1198.16	1e-05
HIV1.cut.id_FJ495826.1	-	-	1e-05
HIV1.cut.id_FJ495937.1	1469.39	2374.67	1e-05
HIV1.cut.id_FJ495938.1	0.00	-	1e-05
HIV1.cut.id_FJ495939.1	33.23	-	1e-05
HIV1.cut.id_FJ495940.1	-	-	1e-05
HIV1.cut.id_FJ495941.1	-	4179.65	1e-05
HIV1.cut.id_FJ495942.1	-	808.44	1e-05
HIV1.cut.id_FJ495943.1	-	-	1e-05
HIV1.cut.id_FJ496000.1	2613.24	955.59	1e-05
HIV1.cut.id_FJ496001.1	44.21	2172.14	1e-05
HIV1.cut.id_FJ496002.1	-	3636.78	1e-05
HIV1.cut.id_FJ496003.1	-	2141.68	1e-05
HIV1.cut.id_FJ496004.1	579.71	3163.19	1e-05
HIV1.cut.id_FJ496005.1	575.37	4077.39	1e-05
HIV1.cut.id_FJ496006.1	1245.02	2835.33	1e-05
HIV1.cut.id_FJ496007.1	-	1476.85	1e-05
HIV1.cut.id_FJ496072.1	-	-	1e-05
HIV1.cut.id_FJ496073.1	-	0.00	1e-05
HIV1.cut.id_FJ496074.1	-	1337.45	1e-05
HIV1.cut.id_FJ496075.1	71.88	389.32	1e-05
HIV1.cut.id_FJ496076.1	309.78	0.00	1e-05
HIV1.cut.id_FJ496077.1	4162.63	-	1e-05
HIV1.cut.id_FJ496078.1	47.45	1548.39	1e-05
HIV1.cut.id_FJ496079.1	-	-	1e-05
HIV1.cut.id_FJ496080.1	128.12	-	1e-05
HIV1.cut.id_FJ496081.1	2674.33	5745.52	1e-05
HIV1.cut.id_FJ496082.1	-	1516.48	1e-05
HIV1.cut.id_FJ496083.1	0.00	-	1e-05
HIV1.cut.id_FJ496084.1	-	-	1e-05
HIV1.cut.id_FJ496085.1	-	4946.01	1e-05
HIV1.cut.id_FJ496145.1	-	-	1e-05
HIV1.cut.id_FJ496146.1	-	-	1e-05
HIV1.cut.id_FJ496147.1	0.00	4234.53	1e-05
HIV1.cut.id_FJ496148.1	-	1952.04	1e-05
HIV1.cut.id_FJ496149.1	0.00	-	1e-05
HIV1.cut.id_FJ496150.1	2216.91	4116.64	1e-05
HIV1.cut.id_FJ496151.1	3328.83	680.79	1e-05
HIV1.cut.id_FJ496152.1	3738.51	-	1e-05
HIV1.cut.id_FJ496153.1	-	-	1e-05
HIV1.cut.id_FJ496154.1	-	651.16	1e-05
HIV1.cut.id_FJ496155.1	-	4301.08	1e-05
HIV1.cut.id_FJ496156.1	-	-	1e-05
HIV1.cut.id_FJ496157.1	33.15	2150.54	1e-05
HIV1.cut.id_FJ496158.1	16.75	-	1e-05
HIV1.cut.id_FJ496159.1	-	-	1e-05
HIV1.cut.id_FJ496160.1	2857.14	-	1e-05
HIV1.cut.id_FJ496161.1	509.64	-	1e-05
HIV1.cut.id_FJ496162.1	-	-	1e-05
HIV1.cut.id_FJ496163.1	-	-	1e-05
HIV1.cut.id_FJ496164.1	-	2198.49	1e-05
HIV1.cut.id_FJ496165.1	1495.11	-	1e-05
HIV1.cut.id_FJ496166.1	991.50	4316.55	1e-05
HIV1.cut.id_FJ496167.1	3174.96	6914.73	1e-05
HIV1.cut.id_FJ496168.1	-	-	1e-05
HIV1.cut.id_FJ496169.1	-	-	1e-05
HIV1.cut.id_FJ496170.1	1631.91	-	1e-05
HIV1.cut.id_FJ496171.1	-	2112.68	1e-05
HIV1.cut.id_FJ496172.1	-	-	1e-05
HIV1.cut.id_FJ496173.1	2689.01	-	1e-05
HIV1.cut.id_FJ496174.1	-	3097.77	1e-05
HIV1.cut.id_FJ496175.1	-	-	1e-05
HIV1.cut.id_FJ496176.1	-	2515.72	1e-05
HIV1.cut.id_FJ496177.1	2359.59	723.76	1e-05
HIV1.cut.id_FJ496178.1	-	8704.66	1e-05
HIV1.cut.id_FJ496179.1	-	2992.91	1e-05
HIV1.cut.id_FJ496180.1	-	425.08	1e-05
HIV1.cut.id_FJ496181.1	56.21	-	1e-05
HIV1.cut.id_FJ496182.1	4055.39	-	1e-05
HIV1.cut.id_FJ496183.1	774.19	3868.47	1e-05
HIV1.cut.id_FJ496184.1	1894.24	-	1e-05
HIV1.cut.id_FJ496185.1	-	-	1e-05
HIV1.cut.id_FJ496186.1	-	1748.54	1e-05
HIV1.cut.id_FJ496187.1	-	2861.23	1e-05
HIV1.cut.id_FJ496188.1	3733.08	2034.88	1e-05
HIV1.cut.id_FJ496189.1	-	-	1e-05
HIV1.cut.id_FJ496190.1	-	392.35	1e-05
HIV1.cut.id_FJ496191.1	-	-	1e-05
HIV1.cut.id_FJ496192.1	980.17	1258.02	1e-05
HIV1.cut.id_FJ496193.1	2476.33	3196.93	1e-05
HIV1.cut.id_FJ496194.1	-	-	1e-05
HIV1.cut.id_FJ496195.1	-	-	1e-05
HIV1.cut.id_FJ496196.1	0.00	2087.68	1e-05
HIV1.cut.id_FJ496197.1	-	2377.52	1e-05
HIV1.cut.id_FJ496198.1	2991.45	2044.79	1e-05
HIV1.cut.id_FJ496199.1	-	4239.85	1e-05
HIV1.cut.id_FJ496200.1	0.00	-	1e-05
HIV1.cut.id_FJ496201.1	-	-	1e-05
HIV1.cut.id_FJ496202.1	3633.36	-	1e-05
HIV1.cut.id_FJ496203.1	910.94	5096.94	1e-05
HIV1.cut.id_FJ496204.1	-	3575.69	1e-05
HIV1.cut.id_FJ496205.1	-	-	1e-05
HIV1.cut.id_FJ496206.1	860.42	4060.43	1e-05
HIV1.cut.id_FJ496207.1	-	-	1e-05
HIV1.cut.id_FJ496208.1	34.64	-	1e-05
HIV1.cut.id_FJ496209.1	336.50	947.14	1e-05
HIV1.cut.id_FJ496210.1	20.25	-	1e-05
HIV1.cut.id_FJ496211.1	-	-	1e-05
HIV1.cut.id_FJ496212.1	0.00	190.48	1e-05
HIV1.cut.id_FJ496213.1	0.00	1703.23	1e-05
HIV1.cut.id_FJ496214.1	-	-	1e-05
HIV1.cut.id_FJ623475.1	34.44	0.00	1e-05
HIV1.cut.id_FJ623476.1	0.00	2641.00	1e-05
HIV1.cut.id_FJ623477.1	0.00	9588.46	1e-05
HIV1.cut.id_FJ623478.1	0.00	4764.30	1e-05
HIV1.cut.id_FJ623479.1	711.17	1754.94	1e-05
HIV1.cut.id_FJ623480.1	0.00	3236.53	1e-05
HIV1.cut.id_FJ623481.1	1927.90	2429.49	1e-05
HIV1.cut.id_FJ623482.1	275.29	2885.35	1e-05
HIV1.cut.id_FJ623483.1	1620.73	3544.14	1e-05
HIV1.cut.id_FJ623484.1	1120.41	2172.76	1e-05
HIV1.cut.id_FJ623485.1	964.96	270.00	1e-05
HIV1.cut.id_FJ623486.1	437.38	5684.16	1e-05
HIV1.cut.id_FJ623487.1	0.00	4643.10	1e-05
HIV1.cut.id_FJ623488.1	439.97	2183.58	1e-05
HIV1.cut.id_FJ623489.1	80.29	1627.74	1e-05
HIV1.cut.id_FJ623490.1	0.00	2362.80	1e-05
HIV1.cut.id_FJ623491.1	0.00	2228.54	1e-05
HIV1.cut.id_FJ623492.1	2273.25	2955.27	1e-05
HIV1.cut.id_FJ623493.1	-	-	1e-05
HIV1.cut.id_FJ623494.1	1583.11	1498.41	1e-05
HIV1.cut.id_FJ623495.1	5886.39	1484.09	1e-05
HIV1.cut.id_FJ647145.1	368.60	5210.46	1e-05
HIV1.cut.id_FJ670515.1	255.27	3593.83	1e-05
HIV1.cut.id_FJ670516.2	0.00	81.42	1e-05
HIV1.cut.id_FJ670517.1	2467.23	1133.39	1e-05
HIV1.cut.id_FJ670518.1	4088.69	-	1e-05
HIV1.cut.id_FJ670519.1	528.95	1202.87	1e-05
HIV1.cut.id_FJ670520.1	4504.11	2306.33	1e-05
HIV1.cut.id_FJ670521.1	654.91	10449.13	1e-05
HIV1.cut.id_FJ670522.1	585.76	1311.95	1e-05
HIV1.cut.id_FJ670523.1	2496.01	2643.17	1e-05
HIV1.cut.id_FJ670524.1	1062.80	3766.79	1e-05
HIV1.cut.id_FJ670525.1	0.00	3364.02	1e-05
HIV1.cut.id_FJ670526.1	798.40	-	1e-05
HIV1.cut.id_FJ670527.1	22.89	1582.58	1e-05
HIV1.cut.id_FJ670528.1	1497.57	664.45	1e-05
HIV1.cut.id_FJ670529.1	455.71	3332.59	1e-05
HIV1.cut.id_FJ670530.1	2791.39	1867.52	1e-05
HIV1.cut.id_FJ670531.1	3888.46	2122.50	1e-05
HIV1.cut.id_FJ711703.1	1245.89	746.27	1e-05
HIV1.cut.id_FJ771006.1	2466.47	8507.99	1e-05
HIV1.cut.id_FJ771007.1	3880.56	2411.64	1e-05
HIV1.cut.id_FJ771008.1	254.06	3557.99	1e-05
HIV1.cut.id_FJ771009.1	917.64	1428.13	1e-05
HIV1.cut.id_FJ771010.1	995.84	3166.23	1e-05
HIV1.cut.id_FJ853620.1	1222.56	7710.94	1e-05
HIV1.cut.id_FJ853621.1	1461.40	5088.16	1e-05
HIV1.cut.id_FJ853622.1	1410.40	1841.45	1e-05
HIV1.cut.id_FJ864679.1	440.63	3059.58	1e-05
HIV1.cut.id_FM877777.1	80.27	1789.59	1e-05
HIV1.cut.id_FM877778.1	1224.98	668.82	1e-05
HIV1.cut.id_FM877779.2	2816.58	2315.47	1e-05
HIV1.cut.id_FM877780.1	43.82	25331.24	1e-05
HIV1.cut.id_FM877781.1	0.00	5448.57	1e-05
HIV1.cut.id_FM877782.1	1835.77	3818.48	1e-05
HIV1.cut.id_FM877783.1	65.77	2232.46	1e-05
HIV1.cut.id_FN392874.1	1544.98	8826.58	1e-05
HIV1.cut.id_FN392875.1	0.00	397.77	1e-05
HIV1.cut.id_FN392876.1	0.00	4673.21	1e-05
HIV1.cut.id_FN392877.1	0.00	-	1e-05
HIV1.cut.id_FR846408.1	743.33	4134.48	1e-05
HIV1.cut.id_FR846409.1	155.02	1207.35	1e-05
HIV1.cut.id_FR846410.1	1555.26	4804.91	1e-05
HIV1.cut.id_GQ175881.1	1572.76	2794.65	1e-05
HIV1.cut.id_GQ175882.1	711.64	786.45	1e-05
HIV1.cut.id_GQ175883.1	866.73	1658.29	1e-05
HIV1.cut.id_GQ277610.1	2656.16	5738.71	1e-05
HIV1.cut.id_GQ290462.1	0.00	2046.78	1e-05
HIV1.cut.id_GQ365649.1	44.70	4879.94	1e-05
HIV1.cut.id_GQ365650.1	838.02	3567.86	1e-05
HIV1.cut.id_GQ365651.1	140.19	51.02	1e-05
HIV1.cut.id_GQ365652.1	44.76	3342.16	1e-05
HIV1.cut.id_GQ372986.1	0.00	3150.50	1e-05
HIV1.cut.id_GQ372987.1	1201.58	86.13	1e-05
HIV1.cut.id_GQ372988.1	0.00	1789.65	1e-05
HIV1.cut.id_GQ372989.1	1415.41	4351.65	1e-05
HIV1.cut.id_GQ372990.1	1155.79	5977.46	1e-05
HIV1.cut.id_GQ845124.1	3454.13	2427.64	1e-05
HIV1.cut.id_GQ845125.1	3036.14	3349.49	1e-05
HIV1.cut.id_GQ845126.1	4655.74	6966.22	1e-05
HIV1.cut.id_GQ999972.1	337.58	3116.83	1e-05
HIV1.cut.id_GQ999973.1	37.19	5480.92	1e-05
HIV1.cut.id_GQ999974.1	2263.94	1525.66	1e-05
HIV1.cut.id_GQ999975.1	1928.28	1421.93	1e-05
HIV1.cut.id_GQ999976.1	0.00	1224.07	1e-05
HIV1.cut.id_GQ999977.1	0.00	0.00	1e-05
HIV1.cut.id_GQ999978.1	221.76	1001.05	1e-05
HIV1.cut.id_GQ999979.1	617.84	2813.48	1e-05
HIV1.cut.id_GQ999980.1	3245.86	3383.65	1e-05
HIV1.cut.id_GQ999981.1	803.52	5269.72	1e-05
HIV1.cut.id_GQ999982.1	494.68	6292.75	1e-05
HIV1.cut.id_GQ999983.1	335.53	1558.72	1e-05
HIV1.cut.id_GQ999984.1	0.00	2165.94	1e-05
HIV1.cut.id_GQ999985.1	0.00	2233.90	1e-05
HIV1.cut.id_GQ999986.1	195.42	4041.27	1e-05
HIV1.cut.id_GQ999987.1	819.25	2080.86	1e-05
HIV1.cut.id_GQ999988.1	1505.76	2792.32	1e-05
HIV1.cut.id_GQ999989.1	2184.05	4466.02	1e-05
HIV1.cut.id_GQ999990.1	7066.84	8736.22	1e-05
HIV1.cut.id_GQ999991.1	274.76	3444.71	1e-05
HIV1.cut.id_GU111555.1	0.00	0.00	1e-05
HIV1.cut.id_GU177863.1	923.00	1802.40	1e-05
HIV1.cut.id_GU207884.1	675.75	1308.62	1e-05
HIV1.cut.id_GU230137.1	1661.74	2428.57	1e-05
HIV1.cut.id_GU230139.1	2325.31	3815.09	1e-05
HIV1.cut.id_GU237072.1	0.00	1043.22	1e-05
HIV1.cut.id_GU362013.1	0.00	8647.18	1e-05
HIV1.cut.id_GU595148.1	0.00	3071.16	1e-05
HIV1.cut.id_GU595149.1	2698.05	4216.39	1e-05
HIV1.cut.id_GU595150.1	1521.33	3017.83	1e-05
HIV1.cut.id_GU595151.1	694.26	3416.44	1e-05
HIV1.cut.id_GU595152.1	522.75	2083.33	1e-05
HIV1.cut.id_GU595153.1	320.56	1866.83	1e-05
HIV1.cut.id_GU595154.1	0.00	3909.05	1e-05
HIV1.cut.id_GU595155.1	710.84	1013.82	1e-05
HIV1.cut.id_GU595157.1	0.00	738.40	1e-05
HIV1.cut.id_GU595158.1	321.29	2339.18	1e-05
HIV1.cut.id_GU595159.1	988.76	2045.45	1e-05
HIV1.cut.id_GU647196.1	716.42	690.52	1e-05
HIV1.cut.id_GU647197.1	-	3723.40	1e-05
HIV1.cut.id_GU647198.1	341.16	914.91	1e-05
HIV1.cut.id_GU733713.1	-	68.26	1e-05
HIV1.cut.id_GU733714.1	-	2302.63	1e-05
HIV1.cut.id_GU733715.1	987.77	-	1e-05
HIV1.cut.id_GU733716.1	2339.82	3604.81	1e-05
HIV1.cut.id_GU733717.1	2246.51	2468.65	1e-05
HIV1.cut.id_HM026455.1	1817.98	2341.72	1e-05
HIV1.cut.id_HM026456.1	1084.52	7474.99	1e-05
HIV1.cut.id_HM026457.1	5266.11	4685.66	1e-05
HIV1.cut.id_HM026458.1	4415.99	1189.80	1e-05
HIV1.cut.id_HM026459.1	2338.54	1016.87	1e-05
HIV1.cut.id_HM026460.1	2018.71	8751.65	1e-05
HIV1.cut.id_HM067748.1	3472.15	5498.64	1e-05
HIV1.cut.id_HM100716.1	7672.20	5034.45	1e-05
HIV1.cut.id_HM215249.1	365.25	1427.00	1e-05
HIV1.cut.id_HM215250.1	0.00	4248.81	1e-05
HIV1.cut.id_HM215251.1	325.20	1480.20	1e-05
HIV1.cut.id_HM215252.1	0.00	3262.35	1e-05
HIV1.cut.id_HM469972.1	926.07	-	1e-05
HIV1.cut.id_HM469973.1	955.69	-	1e-05
HIV1.cut.id_HM469974.1	576.37	-	1e-05
HIV1.cut.id_HM469975.1	1289.35	2234.30	1e-05
HIV1.cut.id_HM469976.1	558.84	699.91	1e-05
HIV1.cut.id_HM469977.1	976.84	2457.34	1e-05
HIV1.cut.id_HM469978.1	721.84	-	1e-05
HIV1.cut.id_HM469979.1	869.26	4512.20	1e-05
HIV1.cut.id_HM469980.1	1000.00	-	1e-05
HIV1.cut.id_HM469981.1	815.77	4222.22	1e-05
HIV1.cut.id_HM469982.1	-	4195.80	1e-05
HIV1.cut.id_HM469983.1	473.51	-	1e-05
HIV1.cut.id_HM776938.1	756.59	3556.03	1e-05
HIV1.cut.id_HM776939.1	0.00	2721.62	1e-05
HIV1.cut.id_JF719818.1	3312.86	4430.38	1e-05
HIV1.cut.id_JF719819.1	1886.79	-	1e-05
HIV1.cut.id_JF804805.1	1294.87	5226.55	1e-05
HIV1.cut.id_JF804806.1	2864.44	736.52	1e-05
HIV1.cut.id_JF804807.1	770.45	3505.88	1e-05
HIV1.cut.id_JF804808.1	1481.48	2961.67	1e-05
HIV1.cut.id_JF804809.1	268.56	379.99	1e-05
HIV1.cut.id_JF804810.1	1910.54	3775.96	1e-05
HIV1.cut.id_JF804811.1	1309.55	1684.09	1e-05
HIV1.cut.id_JF804812.1	265.28	2912.90	1e-05
HIV1.cut.id_JF804813.1	4319.80	2419.71	1e-05
HIV1.cut.id_JF804814.1	1321.59	3190.38	1e-05
HIV1.cut.id_JN188292.1	1991.43	4597.13	1e-05
HIV1.cut.id_JN230353.1	736.99	4177.47	1e-05
HIV1.cut.id_JN571034.1	692.08	1571.21	1e-05
HIV1.cut.id_JN860761.1	1785.97	3438.19	1e-05
HIV1.cut.id_JN860762.1	2467.19	1893.45	1e-05
HIV1.cut.id_JN860763.1	432.37	3943.79	1e-05
HIV1.cut.id_JN860764.1	69.90	7456.87	1e-05
HIV1.cut.id_JN860765.1	552.10	4043.36	1e-05
