Assemblies	penguin	rnaspades	err_rate
HIV1.cut.id_KT259309.1	-	12.359	1e-05
HIV1.cut.id_KT259310.1	62.315	1.260	1e-05
HIV1.cut.id_KT259311.1	78.372	-	1e-05
HIV1.cut.id_KT259312.1	73.611	7.648	1e-05
HIV1.cut.id_KT259313.1	25.695	-	1e-05
HIV1.cut.id_KT259314.1	15.703	11.531	1e-05
HIV1.cut.id_KT259315.1	-	-	1e-05
HIV1.cut.id_KT259316.1	25.582	-	1e-05
HIV1.cut.id_KT259317.1	-	20.916	1e-05
HIV1.cut.id_KT259318.1	-	7.957	1e-05
HIV1.cut.id_KT259319.1	32.336	-	1e-05
HIV1.cut.id_KT284371.1	-	-	1e-05
HIV1.cut.id_KT284372.1	58.196	39.577	1e-05
HIV1.cut.id_KT284373.1	-	16.756	1e-05
HIV1.cut.id_KT284374.1	-	-	1e-05
HIV1.cut.id_KT284375.1	100.000	-	1e-05
HIV1.cut.id_KT284376.1	24.881	-	1e-05
HIV1.cut.id_KT284377.1	16.932	29.318	1e-05
HIV1.cut.id_KT284378.1	51.953	11.101	1e-05
HIV1.cut.id_KT372798.1	69.437	8.919	1e-05
HIV1.cut.id_KT427649.1	81.453	64.449	1e-05
HIV1.cut.id_KT427650.1	100.000	54.895	1e-05
HIV1.cut.id_KT427651.1	95.209	35.926	1e-05
HIV1.cut.id_KT427670.1	80.665	42.949	1e-05
HIV1.cut.id_KT427671.1	100.000	79.693	1e-05
HIV1.cut.id_KT427674.1	100.000	57.836	1e-05
HIV1.cut.id_KT427675.1	95.824	31.908	1e-05
HIV1.cut.id_KT427676.1	96.145	5.262	1e-05
HIV1.cut.id_KT427692.1	100.000	35.172	1e-05
HIV1.cut.id_KT427698.1	94.813	46.743	1e-05
HIV1.cut.id_KT427699.1	82.767	30.026	1e-05
HIV1.cut.id_KT427700.1	76.456	28.413	1e-05
HIV1.cut.id_KT427701.1	94.090	9.596	1e-05
HIV1.cut.id_KT427705.1	72.560	5.486	1e-05
HIV1.cut.id_KT427706.1	69.471	24.048	1e-05
HIV1.cut.id_KT427708.1	62.490	12.095	1e-05
HIV1.cut.id_KT427709.1	100.000	63.453	1e-05
HIV1.cut.id_KT427711.1	100.000	57.982	1e-05
HIV1.cut.id_KT427715.1	87.507	31.938	1e-05
HIV1.cut.id_KT427716.1	83.058	45.698	1e-05
HIV1.cut.id_KT427717.1	100.000	43.466	1e-05
HIV1.cut.id_KT427718.1	80.742	32.676	1e-05
HIV1.cut.id_KT427719.1	90.322	39.702	1e-05
HIV1.cut.id_KT427720.1	100.000	47.398	1e-05
HIV1.cut.id_KT427721.1	82.770	48.866	1e-05
HIV1.cut.id_KT427722.1	73.966	30.427	1e-05
HIV1.cut.id_KT427723.1	92.232	22.708	1e-05
HIV1.cut.id_KT427724.1	96.290	43.342	1e-05
HIV1.cut.id_KT427725.1	76.230	26.975	1e-05
HIV1.cut.id_KT427726.1	89.762	12.727	1e-05
HIV1.cut.id_KT427727.1	85.781	29.128	1e-05
HIV1.cut.id_KT427728.1	92.714	43.179	1e-05
HIV1.cut.id_KT427729.1	91.518	16.462	1e-05
HIV1.cut.id_KT427730.1	96.402	51.273	1e-05
HIV1.cut.id_KT427731.1	61.764	9.128	1e-05
HIV1.cut.id_KT427732.1	40.750	-	1e-05
HIV1.cut.id_KT427733.1	100.000	33.672	1e-05
HIV1.cut.id_KT427734.1	98.849	35.619	1e-05
HIV1.cut.id_KT427735.1	76.502	16.493	1e-05
HIV1.cut.id_KT427736.1	94.299	11.963	1e-05
HIV1.cut.id_KT427737.1	100.000	42.859	1e-05
HIV1.cut.id_KT427738.1	88.801	-	1e-05
HIV1.cut.id_KT427739.1	100.000	48.422	1e-05
HIV1.cut.id_KT427740.1	100.000	31.768	1e-05
HIV1.cut.id_KT427741.1	76.173	66.904	1e-05
HIV1.cut.id_KT427742.1	99.854	46.892	1e-05
HIV1.cut.id_KT427743.1	72.904	49.243	1e-05
HIV1.cut.id_KT427744.1	95.696	48.971	1e-05
HIV1.cut.id_KT427745.1	100.000	42.079	1e-05
HIV1.cut.id_KT427746.1	100.000	60.029	1e-05
HIV1.cut.id_KT427747.1	74.701	-	1e-05
HIV1.cut.id_KT427748.1	70.733	31.491	1e-05
HIV1.cut.id_KT427749.1	91.824	-	1e-05
HIV1.cut.id_KT427750.1	96.273	24.822	1e-05
HIV1.cut.id_KT427751.1	95.863	49.671	1e-05
HIV1.cut.id_KT427752.1	41.692	17.355	1e-05
HIV1.cut.id_KT427753.1	95.028	54.771	1e-05
HIV1.cut.id_KT427754.1	91.515	58.307	1e-05
HIV1.cut.id_KT427755.1	89.009	29.984	1e-05
HIV1.cut.id_KT427756.1	99.614	58.434	1e-05
HIV1.cut.id_KT427757.1	97.837	55.689	1e-05
HIV1.cut.id_KT427758.1	88.419	11.218	1e-05
HIV1.cut.id_KT427759.1	93.448	31.024	1e-05
HIV1.cut.id_KT427760.1	96.660	11.470	1e-05
HIV1.cut.id_KT427761.1	91.260	16.903	1e-05
HIV1.cut.id_KT427762.1	77.271	30.410	1e-05
HIV1.cut.id_KT427763.1	75.963	14.730	1e-05
HIV1.cut.id_KT427764.1	100.000	48.558	1e-05
HIV1.cut.id_KT427765.1	82.833	7.430	1e-05
HIV1.cut.id_KT427766.1	94.064	28.629	1e-05
HIV1.cut.id_KT427767.1	69.330	2.435	1e-05
HIV1.cut.id_KT427768.1	88.797	8.220	1e-05
HIV1.cut.id_KT427769.1	100.000	50.238	1e-05
HIV1.cut.id_KT427770.1	62.744	17.372	1e-05
HIV1.cut.id_KT427771.1	76.507	56.340	1e-05
HIV1.cut.id_KT427772.1	71.902	30.085	1e-05
HIV1.cut.id_KT427773.1	100.000	50.652	1e-05
HIV1.cut.id_KT427774.1	95.800	64.363	1e-05
HIV1.cut.id_KT427775.1	55.566	34.961	1e-05
HIV1.cut.id_KT427776.1	93.466	71.551	1e-05
HIV1.cut.id_KT427777.1	40.562	-	1e-05
HIV1.cut.id_KT427778.1	92.091	24.215	1e-05
HIV1.cut.id_KT427779.1	84.554	12.514	1e-05
HIV1.cut.id_KT427780.1	74.661	40.609	1e-05
HIV1.cut.id_KT427781.1	83.585	47.728	1e-05
HIV1.cut.id_KT427782.1	91.158	55.451	1e-05
HIV1.cut.id_KT427783.1	73.372	-	1e-05
HIV1.cut.id_KT427784.1	98.489	21.902	1e-05
HIV1.cut.id_KT427785.1	100.000	68.424	1e-05
HIV1.cut.id_KT427786.1	98.258	53.145	1e-05
HIV1.cut.id_KT427787.1	74.236	12.431	1e-05
HIV1.cut.id_KT427788.1	38.084	-	1e-05
HIV1.cut.id_KT427789.1	100.000	65.039	1e-05
HIV1.cut.id_KT427790.1	87.803	37.227	1e-05
HIV1.cut.id_KT427791.1	93.341	36.900	1e-05
HIV1.cut.id_KT427792.1	91.513	44.039	1e-05
HIV1.cut.id_KT427794.1	97.857	27.207	1e-05
HIV1.cut.id_KT427795.1	85.348	72.078	1e-05
HIV1.cut.id_KT427796.1	100.000	46.156	1e-05
HIV1.cut.id_KT427797.1	91.612	54.450	1e-05
HIV1.cut.id_KT427798.1	100.000	92.499	1e-05
HIV1.cut.id_KT427799.1	99.425	33.568	1e-05
HIV1.cut.id_KT427800.1	91.595	69.005	1e-05
HIV1.cut.id_KT427801.1	88.366	34.781	1e-05
HIV1.cut.id_KT427803.1	94.398	25.072	1e-05
HIV1.cut.id_KT427805.1	56.476	23.013	1e-05
HIV1.cut.id_KT427806.1	96.858	37.834	1e-05
HIV1.cut.id_KT427807.1	80.292	28.736	1e-05
HIV1.cut.id_KT427808.1	81.431	60.744	1e-05
HIV1.cut.id_KT427809.1	100.000	50.453	1e-05
HIV1.cut.id_KT427810.1	97.730	44.799	1e-05
HIV1.cut.id_KT427815.1	81.742	19.090	1e-05
HIV1.cut.id_KT427816.1	100.000	48.026	1e-05
HIV1.cut.id_KT427817.1	100.000	56.004	1e-05
HIV1.cut.id_KT427818.1	100.000	36.794	1e-05
HIV1.cut.id_KT427819.1	96.544	33.571	1e-05
HIV1.cut.id_KT427820.1	95.553	51.357	1e-05
HIV1.cut.id_KT427823.1	100.000	41.678	1e-05
HIV1.cut.id_KT427824.1	55.706	-	1e-05
HIV1.cut.id_KT427825.1	82.529	23.849	1e-05
HIV1.cut.id_KT427826.1	86.584	31.864	1e-05
HIV1.cut.id_KT427827.1	85.239	58.811	1e-05
HIV1.cut.id_KT427828.1	100.000	41.098	1e-05
HIV1.cut.id_KT427829.1	100.000	22.174	1e-05
HIV1.cut.id_KT427830.1	99.933	64.562	1e-05
HIV1.cut.id_KT427831.1	84.836	-	1e-05
HIV1.cut.id_KT427865.1	91.189	45.694	1e-05
HIV1.cut.id_KT427869.1	72.574	11.565	1e-05
HIV1.cut.id_KT427870.1	100.000	50.323	1e-05
HIV1.cut.id_KT427872.1	89.944	58.638	1e-05
HIV1.cut.id_KT427873.1	85.196	25.225	1e-05
HIV1.cut.id_KT438782.1	82.378	24.868	1e-05
HIV1.cut.id_KT438783.1	71.974	37.624	1e-05
HIV1.cut.id_KT438784.1	61.101	28.727	1e-05
HIV1.cut.id_KT982201.1	74.638	38.210	1e-05
HIV1.cut.id_KU161143.1	94.891	29.543	1e-05
HIV1.cut.id_KU161144.1	98.192	14.501	1e-05
HIV1.cut.id_KU161145.1	100.000	21.788	1e-05
HIV1.cut.id_KU168256.1	99.967	72.718	1e-05
HIV1.cut.id_KU168257.1	100.000	14.432	1e-05
HIV1.cut.id_KU168258.1	79.476	-	1e-05
HIV1.cut.id_KU168259.1	96.505	45.507	1e-05
HIV1.cut.id_KU168260.1	96.169	47.099	1e-05
HIV1.cut.id_KU168261.1	78.011	50.165	1e-05
HIV1.cut.id_KU168262.1	100.000	41.394	1e-05
HIV1.cut.id_KU168263.1	100.000	90.781	1e-05
HIV1.cut.id_KU168264.1	87.915	25.244	1e-05
HIV1.cut.id_KU168265.1	100.000	23.695	1e-05
HIV1.cut.id_KU168266.1	100.000	62.581	1e-05
HIV1.cut.id_KU168267.1	96.930	41.604	1e-05
HIV1.cut.id_KU168268.1	99.045	61.374	1e-05
HIV1.cut.id_KU168269.1	90.192	61.909	1e-05
HIV1.cut.id_KU168270.1	100.000	42.569	1e-05
HIV1.cut.id_KU168271.1	100.000	46.473	1e-05
HIV1.cut.id_KU168272.1	100.000	76.628	1e-05
HIV1.cut.id_KU168273.1	100.000	90.084	1e-05
HIV1.cut.id_KU168274.1	94.955	46.904	1e-05
HIV1.cut.id_KU168275.1	100.000	31.546	1e-05
HIV1.cut.id_KU168276.1	100.000	31.936	1e-05
HIV1.cut.id_KU168277.1	99.868	81.465	1e-05
HIV1.cut.id_KU168278.1	100.000	63.786	1e-05
HIV1.cut.id_KU168279.1	100.000	59.093	1e-05
HIV1.cut.id_KU168280.1	100.000	63.601	1e-05
HIV1.cut.id_KU168281.1	100.000	82.820	1e-05
HIV1.cut.id_KU168282.1	99.805	77.842	1e-05
HIV1.cut.id_KU168283.1	100.000	62.754	1e-05
HIV1.cut.id_KU168284.1	100.000	92.576	1e-05
HIV1.cut.id_KU168285.1	100.000	91.815	1e-05
HIV1.cut.id_KU168286.1	100.000	94.701	1e-05
HIV1.cut.id_KU168288.1	100.000	55.781	1e-05
HIV1.cut.id_KU168289.1	100.000	62.105	1e-05
HIV1.cut.id_KU168290.1	100.000	75.098	1e-05
HIV1.cut.id_KU168291.1	100.000	53.327	1e-05
HIV1.cut.id_KU168292.1	100.000	53.028	1e-05
HIV1.cut.id_KU168293.1	100.000	99.859	1e-05
HIV1.cut.id_KU168294.1	100.000	36.762	1e-05
HIV1.cut.id_KU168295.1	100.000	89.638	1e-05
HIV1.cut.id_KU168296.1	100.000	28.295	1e-05
HIV1.cut.id_KU168297.1	100.000	66.869	1e-05
HIV1.cut.id_KU168298.1	100.000	62.705	1e-05
HIV1.cut.id_KU168299.1	100.000	76.596	1e-05
HIV1.cut.id_KU168300.1	100.000	51.805	1e-05
HIV1.cut.id_KU168301.1	99.912	87.005	1e-05
HIV1.cut.id_KU168302.1	100.000	61.544	1e-05
HIV1.cut.id_KU168303.1	98.971	36.677	1e-05
HIV1.cut.id_KU168304.1	99.857	48.954	1e-05
HIV1.cut.id_KU168305.1	100.000	60.163	1e-05
HIV1.cut.id_KU168306.1	99.693	15.482	1e-05
HIV1.cut.id_KU168307.1	100.000	63.564	1e-05
HIV1.cut.id_KU168308.1	62.202	12.290	1e-05
HIV1.cut.id_KU168309.1	84.693	24.498	1e-05
HIV1.cut.id_KU168310.1	100.000	34.282	1e-05
HIV1.cut.id_KU168311.1	100.000	83.831	1e-05
HIV1.cut.id_KU501256.1	95.556	18.548	1e-05
HIV1.cut.id_KU501257.1	98.068	46.688	1e-05
HIV1.cut.id_KU612900.1	15.004	17.818	1e-05
HIV1.cut.id_KU612901.1	100.000	27.404	1e-05
HIV1.cut.id_KU641402.1	52.794	33.175	1e-05
HIV1.cut.id_KU677989.1	16.868	20.841	1e-05
HIV1.cut.id_KU677990.1	69.204	33.403	1e-05
HIV1.cut.id_KU677991.1	28.167	22.435	1e-05
HIV1.cut.id_KU677992.1	49.168	10.236	1e-05
HIV1.cut.id_KU677993.1	88.677	36.916	1e-05
HIV1.cut.id_KU677994.1	93.155	13.169	1e-05
HIV1.cut.id_KU677995.1	88.831	32.058	1e-05
HIV1.cut.id_KU677996.1	79.390	19.534	1e-05
HIV1.cut.id_KU677997.1	58.823	18.025	1e-05
HIV1.cut.id_KU677998.1	95.134	24.527	1e-05
HIV1.cut.id_KU677999.1	39.766	16.114	1e-05
HIV1.cut.id_KU678000.1	91.401	13.918	1e-05
HIV1.cut.id_KU678001.1	60.235	27.198	1e-05
HIV1.cut.id_KU678025.1	63.239	11.688	1e-05
HIV1.cut.id_KU678026.1	92.708	18.974	1e-05
HIV1.cut.id_KU678027.1	86.026	14.098	1e-05
HIV1.cut.id_KU678028.1	91.871	14.339	1e-05
HIV1.cut.id_KU678029.1	58.363	21.195	1e-05
HIV1.cut.id_KU678030.1	60.902	32.129	1e-05
HIV1.cut.id_KU678031.1	93.012	12.421	1e-05
HIV1.cut.id_KU678032.1	92.381	7.597	1e-05
HIV1.cut.id_KU678034.1	51.795	22.543	1e-05
HIV1.cut.id_KU678035.1	48.337	-	1e-05
HIV1.cut.id_KU678036.1	92.207	20.999	1e-05
HIV1.cut.id_KU678049.1	25.347	28.187	1e-05
HIV1.cut.id_KU678050.1	100.000	20.373	1e-05
HIV1.cut.id_KU678051.1	46.489	1.669	1e-05
HIV1.cut.id_KU678052.1	89.287	7.907	1e-05
HIV1.cut.id_KU678053.1	77.246	9.659	1e-05
HIV1.cut.id_KU678054.1	90.227	20.195	1e-05
HIV1.cut.id_KU678055.1	71.446	16.027	1e-05
HIV1.cut.id_KU678056.1	100.000	20.283	1e-05
HIV1.cut.id_KU678058.1	69.294	9.829	1e-05
HIV1.cut.id_KU678059.1	100.000	37.126	1e-05
HIV1.cut.id_KU678060.1	-	-	1e-05
HIV1.cut.id_KU678061.1	59.924	11.869	1e-05
HIV1.cut.id_KU678062.1	71.003	-	1e-05
HIV1.cut.id_KU678069.1	88.751	33.883	1e-05
HIV1.cut.id_KU678070.1	38.797	4.583	1e-05
HIV1.cut.id_KU678071.1	71.508	25.596	1e-05
HIV1.cut.id_KU678074.1	62.083	25.338	1e-05
HIV1.cut.id_KU678075.1	40.023	16.237	1e-05
HIV1.cut.id_KU678076.1	62.696	35.440	1e-05
HIV1.cut.id_KU678077.1	41.398	-	1e-05
HIV1.cut.id_KU678080.1	46.217	17.499	1e-05
HIV1.cut.id_KU678081.1	88.633	-	1e-05
HIV1.cut.id_KU678082.1	94.698	22.246	1e-05
HIV1.cut.id_KU678083.1	28.382	-	1e-05
HIV1.cut.id_KU678124.1	95.540	51.466	1e-05
HIV1.cut.id_KU678125.1	100.000	34.278	1e-05
HIV1.cut.id_KU678139.1	82.016	14.784	1e-05
HIV1.cut.id_KU678140.1	100.000	29.524	1e-05
HIV1.cut.id_KU678141.1	80.577	35.430	1e-05
HIV1.cut.id_KU678143.1	52.968	0.801	1e-05
HIV1.cut.id_KU678144.1	100.000	39.214	1e-05
HIV1.cut.id_KU678145.1	85.275	17.224	1e-05
HIV1.cut.id_KU678161.1	61.190	13.063	1e-05
HIV1.cut.id_KU678162.1	18.800	-	1e-05
HIV1.cut.id_KU678163.1	19.482	-	1e-05
HIV1.cut.id_KU678164.1	99.220	-	1e-05
HIV1.cut.id_KU678165.1	71.081	-	1e-05
HIV1.cut.id_KU678166.1	73.543	-	1e-05
HIV1.cut.id_KU678167.1	74.283	-	1e-05
HIV1.cut.id_KU678168.1	47.225	-	1e-05
HIV1.cut.id_KU678169.1	73.735	-	1e-05
HIV1.cut.id_KU678170.1	34.609	39.038	1e-05
HIV1.cut.id_KU678171.1	56.775	-	1e-05
HIV1.cut.id_KU678172.1	20.490	-	1e-05
HIV1.cut.id_KU678173.1	58.715	11.777	1e-05
HIV1.cut.id_KU678174.1	15.505	-	1e-05
HIV1.cut.id_KU678175.1	79.865	-	1e-05
HIV1.cut.id_KU678176.1	33.663	-	1e-05
HIV1.cut.id_KU678177.1	39.013	18.374	1e-05
HIV1.cut.id_KU678178.1	64.331	22.905	1e-05
HIV1.cut.id_KU678179.1	52.372	0.999	1e-05
HIV1.cut.id_KU678180.1	15.606	28.544	1e-05
HIV1.cut.id_KU678191.1	100.000	22.672	1e-05
HIV1.cut.id_KU678192.1	86.529	12.511	1e-05
HIV1.cut.id_KU678193.1	97.386	14.817	1e-05
HIV1.cut.id_KU749387.1	91.091	71.182	1e-05
HIV1.cut.id_KU749388.1	93.993	49.940	1e-05
HIV1.cut.id_KU749389.1	92.410	25.033	1e-05
HIV1.cut.id_KU749390.1	100.000	57.227	1e-05
HIV1.cut.id_KU749391.1	35.948	43.606	1e-05
HIV1.cut.id_KU749392.1	92.830	43.130	1e-05
HIV1.cut.id_KU749393.1	99.660	38.138	1e-05
HIV1.cut.id_KU749394.1	94.347	34.686	1e-05
HIV1.cut.id_KU749395.1	99.847	49.357	1e-05
HIV1.cut.id_KU749396.1	92.486	69.748	1e-05
HIV1.cut.id_KU749397.1	89.737	13.020	1e-05
HIV1.cut.id_KU749398.1	94.598	48.794	1e-05
HIV1.cut.id_KU749399.1	100.000	41.475	1e-05
HIV1.cut.id_KU749400.1	88.545	17.391	1e-05
HIV1.cut.id_KU749401.1	90.750	41.500	1e-05
HIV1.cut.id_KU749402.1	96.722	38.840	1e-05
HIV1.cut.id_KU749403.1	100.000	47.920	1e-05
HIV1.cut.id_KU749404.1	72.579	33.819	1e-05
HIV1.cut.id_KU749405.1	99.440	70.358	1e-05
HIV1.cut.id_KU749406.1	81.318	42.438	1e-05
HIV1.cut.id_KU749407.1	87.814	21.849	1e-05
HIV1.cut.id_KU749408.1	100.000	35.989	1e-05
HIV1.cut.id_KU749409.1	100.000	39.432	1e-05
HIV1.cut.id_KU749410.3	100.000	16.150	1e-05
HIV1.cut.id_KU749411.1	100.000	42.350	1e-05
HIV1.cut.id_KU749412.1	100.000	58.338	1e-05
HIV1.cut.id_KU749413.1	66.597	49.649	1e-05
HIV1.cut.id_KU749414.1	46.668	-	1e-05
HIV1.cut.id_KU749415.1	91.873	8.773	1e-05
HIV1.cut.id_KU749416.1	88.644	39.932	1e-05
HIV1.cut.id_KU749417.1	85.463	41.863	1e-05
HIV1.cut.id_KU749418.1	98.006	31.827	1e-05
HIV1.cut.id_KU749419.1	99.295	51.880	1e-05
HIV1.cut.id_KU749420.1	100.000	86.977	1e-05
HIV1.cut.id_KU749421.1	100.000	75.717	1e-05
HIV1.cut.id_KU749422.1	93.478	70.055	1e-05
HIV1.cut.id_KU749423.1	71.557	71.391	1e-05
HIV1.cut.id_KU749424.1	100.000	50.325	1e-05
HIV1.cut.id_KU749425.1	88.811	35.386	1e-05
HIV1.cut.id_KU749426.1	84.857	17.007	1e-05
HIV1.cut.id_KU749427.1	100.000	80.835	1e-05
HIV1.cut.id_KU749428.1	97.098	52.143	1e-05
HIV1.cut.id_KU749429.1	100.000	50.172	1e-05
HIV1.cut.id_KU749430.1	99.590	16.501	1e-05
HIV1.cut.id_KU749431.1	99.478	52.526	1e-05
HIV1.cut.id_KU749432.1	93.763	54.400	1e-05
HIV1.cut.id_KU886698.1	81.739	13.424	1e-05
HIV1.cut.id_KU992928.1	100.000	15.600	1e-05
HIV1.cut.id_KU992929.1	64.512	18.137	1e-05
HIV1.cut.id_KU992930.1	88.261	9.445	1e-05
HIV1.cut.id_KU992931.1	62.173	11.682	1e-05
HIV1.cut.id_KU992932.1	98.170	26.406	1e-05
HIV1.cut.id_KU992933.1	93.657	33.984	1e-05
HIV1.cut.id_KU992934.1	95.452	-	1e-05
HIV1.cut.id_KU992935.1	97.153	47.488	1e-05
HIV1.cut.id_KU992936.1	83.453	11.537	1e-05
HIV1.cut.id_KU992937.1	93.031	12.373	1e-05
HIV1.cut.id_KX069219.1	100.000	51.261	1e-05
HIV1.cut.id_KX069220.1	99.304	44.685	1e-05
HIV1.cut.id_KX069221.1	73.039	46.880	1e-05
HIV1.cut.id_KX069222.1	92.248	43.986	1e-05
HIV1.cut.id_KX069223.1	93.544	54.632	1e-05
HIV1.cut.id_KX069224.1	82.757	31.268	1e-05
HIV1.cut.id_KX069225.1	97.465	14.497	1e-05
HIV1.cut.id_KX069226.1	100.000	26.486	1e-05
HIV1.cut.id_KX069227.1	100.000	39.039	1e-05
HIV1.cut.id_KX069228.1	94.832	4.305	1e-05
HIV1.cut.id_KX159285.1	98.093	44.130	1e-05
HIV1.cut.id_KX228799.1	61.373	32.700	1e-05
HIV1.cut.id_KX228800.1	100.000	12.525	1e-05
HIV1.cut.id_KX228801.1	100.000	53.344	1e-05
HIV1.cut.id_KX228802.1	92.453	53.527	1e-05
HIV1.cut.id_KX228803.1	98.918	37.369	1e-05
HIV1.cut.id_KX228804.1	100.000	55.569	1e-05
HIV1.cut.id_KX228805.1	96.826	14.077	1e-05
HIV1.cut.id_KX228806.1	91.080	43.022	1e-05
HIV1.cut.id_KX228807.1	76.363	17.401	1e-05
HIV1.cut.id_KX228808.1	100.000	79.608	1e-05
HIV1.cut.id_KX228809.1	100.000	78.107	1e-05
HIV1.cut.id_KX228810.1	94.219	56.119	1e-05
HIV1.cut.id_KX228811.1	96.039	56.636	1e-05
HIV1.cut.id_KX228812.1	98.988	34.112	1e-05
HIV1.cut.id_KX228813.1	99.697	60.345	1e-05
HIV1.cut.id_KX228814.1	100.000	48.544	1e-05
HIV1.cut.id_KX228815.1	99.909	30.658	1e-05
HIV1.cut.id_KX228816.1	100.000	60.138	1e-05
HIV1.cut.id_KX228817.1	100.000	62.973	1e-05
HIV1.cut.id_KX228818.1	93.936	34.432	1e-05
HIV1.cut.id_KX228819.1	100.000	41.540	1e-05
HIV1.cut.id_KX228820.1	100.000	35.441	1e-05
HIV1.cut.id_KX228821.1	75.517	57.132	1e-05
HIV1.cut.id_KX228822.1	100.000	37.296	1e-05
HIV1.cut.id_KX228823.1	100.000	58.237	1e-05
HIV1.cut.id_KX228824.1	98.365	67.846	1e-05
HIV1.cut.id_KX228825.1	95.005	67.065	1e-05
HIV1.cut.id_KX232594.1	3.875	55.923	1e-05
HIV1.cut.id_KX232595.1	26.736	53.953	1e-05
HIV1.cut.id_KX232596.1	100.000	12.101	1e-05
HIV1.cut.id_KX232597.1	100.000	54.116	1e-05
HIV1.cut.id_KX232599.1	92.485	61.974	1e-05
HIV1.cut.id_KX232600.1	100.000	43.063	1e-05
HIV1.cut.id_KX232601.1	76.209	41.659	1e-05
HIV1.cut.id_KX232602.1	27.762	22.048	1e-05
HIV1.cut.id_KX232604.1	99.845	76.874	1e-05
HIV1.cut.id_KX232605.1	100.000	15.744	1e-05
HIV1.cut.id_KX232606.1	76.566	33.322	1e-05
HIV1.cut.id_KX232607.1	100.000	49.418	1e-05
HIV1.cut.id_KX232609.1	75.441	35.198	1e-05
HIV1.cut.id_KX232610.1	77.334	64.458	1e-05
HIV1.cut.id_KX232611.1	94.232	42.512	1e-05
HIV1.cut.id_KX232612.1	97.039	4.899	1e-05
HIV1.cut.id_KX232613.1	100.000	63.640	1e-05
HIV1.cut.id_KX232614.1	100.000	36.263	1e-05
HIV1.cut.id_KX232615.1	96.327	30.504	1e-05
HIV1.cut.id_KX232616.1	99.427	47.729	1e-05
HIV1.cut.id_KX232617.1	100.000	27.989	1e-05
HIV1.cut.id_KX232619.1	75.467	44.511	1e-05
HIV1.cut.id_KX232620.1	73.688	36.455	1e-05
HIV1.cut.id_KX232621.1	36.072	15.421	1e-05
HIV1.cut.id_KX232622.1	89.775	48.256	1e-05
HIV1.cut.id_KX232623.1	100.000	41.140	1e-05
HIV1.cut.id_KX232625.1	99.648	39.894	1e-05
HIV1.cut.id_KX232626.1	100.000	49.939	1e-05
HIV1.cut.id_KX232627.1	99.499	59.743	1e-05
HIV1.cut.id_KX232628.1	98.727	36.687	1e-05
HIV1.cut.id_KX232629.1	63.907	27.122	1e-05
HIV1.cut.id_KX353919.1	85.109	6.703	1e-05
HIV1.cut.id_KX378999.1	93.690	36.920	1e-05
HIV1.cut.id_KX379000.1	80.091	37.083	1e-05
HIV1.cut.id_KX673818.1	86.515	30.045	1e-05
HIV1.cut.id_KX673819.1	84.733	-	1e-05
HIV1.cut.id_KX673820.1	93.662	42.920	1e-05
HIV1.cut.id_KX673821.1	54.456	38.358	1e-05
HIV1.cut.id_KY112585.1	-	100.000	1e-05
HIV1.cut.id_KY359380.1	100.000	44.221	1e-05
HIV1.cut.id_KY359381.1	24.868	16.534	1e-05
HIV1.cut.id_KY359382.1	36.114	15.404	1e-05
HIV1.cut.id_KY359383.1	35.890	21.933	1e-05
HIV1.cut.id_KY359384.1	65.943	25.518	1e-05
HIV1.cut.id_KY359385.1	71.770	52.388	1e-05
HIV1.cut.id_KY364886.1	98.684	12.177	1e-05
HIV1.cut.id_KY392767.1	100.000	58.382	1e-05
HIV1.cut.id_KY392768.1	99.328	52.005	1e-05
HIV1.cut.id_KY392769.1	91.255	60.767	1e-05
HIV1.cut.id_KY392770.1	100.000	69.804	1e-05
HIV1.cut.id_KY392771.1	100.000	62.623	1e-05
HIV1.cut.id_KY392772.1	73.028	44.975	1e-05
HIV1.cut.id_KY392773.1	63.838	37.919	1e-05
HIV1.cut.id_KY392774.1	100.000	57.185	1e-05
HIV1.cut.id_KY392775.1	96.550	62.059	1e-05
HIV1.cut.id_KY392776.1	100.000	67.376	1e-05
HIV1.cut.id_KY392777.1	100.000	45.550	1e-05
HIV1.cut.id_KY392778.1	100.000	92.980	1e-05
HIV1.cut.id_KY392779.1	98.051	72.759	1e-05
HIV1.cut.id_KY392780.1	86.291	70.078	1e-05
HIV1.cut.id_KY465967.1	68.017	38.878	1e-05
HIV1.cut.id_KY465968.1	85.727	11.395	1e-05
HIV1.cut.id_KY465969.1	68.952	40.438	1e-05
HIV1.cut.id_KY496622.1	100.000	36.839	1e-05
HIV1.cut.id_KY496623.1	100.000	62.370	1e-05
HIV1.cut.id_KY496624.1	100.000	60.966	1e-05
HIV1.cut.id_KY498771.1	100.000	92.802	1e-05
HIV1.cut.id_KY514084.1	81.248	72.387	1e-05
HIV1.cut.id_KY514085.1	81.181	6.423	1e-05
HIV1.cut.id_KY557336.1	100.000	80.762	1e-05
HIV1.cut.id_KY658681.1	93.524	51.959	1e-05
HIV1.cut.id_KY658682.1	100.000	46.844	1e-05
HIV1.cut.id_KY658683.1	100.000	43.005	1e-05
HIV1.cut.id_KY658684.1	94.253	34.859	1e-05
HIV1.cut.id_KY658685.1	87.266	29.507	1e-05
HIV1.cut.id_KY658686.1	100.000	13.381	1e-05
HIV1.cut.id_KY658687.1	95.291	41.144	1e-05
